id,source_number,level,unit,book_page,pdf_page,word,reading,part_of_speech,meaning_zh_original,meaning_zh_reviewed,sentence_ja_original,sentence_ja,sentence_zh_original,sentence_zh_reviewed,translation_status,correction_category,translation_note,has_original_sentence
n3_0513,0513,N3,5,32,34,何分,なにぶん,名·副,多少，若干；毕竟,多少，若干；毕竟,何分のご援助をお願いしたいのですが。,何分のご援助をお願いしたいのですが。,请多少提供一下援助。,请多少提供一下援助。,original_book,,使用原书例句与原书中文译文。,True
n3_0514,0514,N3,5,32,34,悩み,なやみ,名,烦恼,烦恼,進路に関する悩みが多い。,進路に関する悩みが多い。,关于将来的路怎么走，我有很多烦恼。,关于将来的路怎么走，我有很多烦恼。,original_book,,使用原书例句与原书中文译文。,True
n3_0515,0515,N3,5,32,34,悩む,なやむ,自五,烦恼，苦恼,烦恼，苦恼,進学か就 職かで悩む。,進学か就職かで悩む。,是升学还是就业，让人苦恼。,是升学还是就业，让人苦恼。,original_book,,使用原书例句与原书中文译文。,True
n3_0516,0516,N3,5,32,34,にっこり,にっこり,副·自サ,笑嘻嘻地，嫣然一笑,笑嘻嘻地，嫣然一笑,にっこりと笑いかけた。,にっこりと笑いかけた。,微笑示意。,微笑示意。,original_book,,使用原书例句与原书中文译文。,True
n3_0517,0517,N3,5,32,34,睨む,にらむ,他五,盯视；瞪眼，怒目而视；注视，仔细观察,盯视；瞪眼，怒目而视；注视，仔细观察,彼は怒って私を睨みました。,彼は怒って私を睨みました。,他生气地瞪了我一眼。,他生气地瞪了我一眼。,original_book,,使用原书例句与原书中文译文。,True
n3_0518,0518,N3,5,32,34,年度,ねんど,名,年度；年，届,年度；年，届,年度が変ったので免許を更新してください。,年度が変ったので免許を更新してください。,进入新的一年了，请更新执照。,进入新的一年了，请更新执照。,original_book,,使用原书例句与原书中文译文。,True
n3_0519,0519,N3,5,32,34,伸びる,のびる,自一,伸长，变长；舒展；到达；扩大，增加,伸长，变长；舒展；到达；扩大，增加,彼の背がまた伸びました。,彼の背がまた伸びました。,他的个子又长高了。,他的个子又长高了。,original_book,,使用原书例句与原书中文译文。,True
n3_0520,0520,N3,5,32,34,載る,のる,自五,放（着）；登载，记载；载，装,放（着）；登载，记载；载，装,ピアノの上に一輪挿しが載っている。,ピアノの上に一輪挿しが載っている。,钢琴上放着一个小花瓶。,钢琴上放着一个小花瓶。,original_book,,使用原书例句与原书中文译文。,True
n3_0521,0521,N3,5,33,35,馬鹿らしい,ばからしい,形,愚蠢的；无聊的,愚蠢的；无聊的,彼に忠告するのはばからしい。,彼に忠告するのはばからしい。,给他忠告是一个愚蠢的行为。,给他忠告是一个愚蠢的行为。,original_book,,使用原书例句与原书中文译文。,True
n3_0522,0522,N3,5,33,35,パジャマ,パジャマ,名,上衣与裤子分开的睡衣,上衣与裤子分开的睡衣,やわらかな肌触りのパジャマや可愛いパジャマが揃っているので、あなたのお気に入りがきっと見つかる。,やわらかな肌触りのパジャマや可愛いパジャマが揃っているので、あなたのお気に入りがきっと見つかる。,绵软亲肤的、可爱的，各种睡衣应有尽有，你一定会找到自己满意的一款。,绵软亲肤的、可爱的，各种睡衣应有尽有，你一定会找到自己满意的一款。,original_book,,使用原书例句与原书中文译文。,True
n3_0523,0523,N3,5,33,35,外れる,はずれる,自一,脱落，掉下；离开；不中，不准，落空,脱落，掉下；离开；不中，不准，落空,ボタンが一つ外れているよ。,ボタンが一つ外れているよ。,纽扣掉了一个。,纽扣掉了一个。,original_book,,使用原书例句与原书中文译文。,True
n3_0524,0524,N3,5,33,35,裸足,はだし,名,光脚,光脚,家の中では裸足で過ごすことが多い。,家の中では裸足で過ごすことが多い。,我在家里经常光着脚。,我在家里经常光着脚。,original_book,,使用原书例句与原书中文译文。,True
n3_0525,0525,N3,5,33,35,働き者,はたらきもの,名,勤劳的人,勤劳的人,彼女は本当に働き者で、いつも一生懸命だ。,彼女は本当に働き者で、いつも一生懸命だ。,她真的很勤劳，总是很拼命。,她真的很勤劳，总是很拼命。,original_book,,使用原书例句与原书中文译文。,True
n3_0526,0526,N3,5,33,35,バック,バック,名·自サ,背脊；背景；后面，后方；退后,背脊；背景；后面，后方；退后,青空をバックにして建物がくっきり浮かんでいる。,青空をバックにして建物がくっきり浮かんでいる。,以蓝天为背景，建筑物的轮廓分外清晰。,以蓝天为背景，建筑物的轮廓分外清晰。,original_book,,使用原书例句与原书中文译文。,True
n3_0527,0527,N3,5,33,35,パック,パック,名·自サ,包或捆行李；包装（袋）,包或捆行李；包装（袋）,きゅうりを1パック150円で買った。,きゅうりを1パック150円で買った。,花150日元买了一包黄瓜。,花150日元买了一包黄瓜。,original_book,,使用原书例句与原书中文译文。,True
n3_0528,0528,N3,5,33,35,比較,ひかく,名·他サ,比，比较,比，比较,この二つは比較にならない。,この二つは比較にならない。,这两者无法比较。,这两者无法比较。,original_book,,使用原书例句与原书中文译文。,True
n3_0529,0529,N3,5,33,35,ビジネス,ビジネス,名,事务，工作；实业，商业,事务，工作；实业，商业,彼は新しいビジネスを始めるために資金を集めています。,彼は新しいビジネスを始めるために資金を集めています。,他正在筹集资金以启动新业务。,他正在筹集资金以启动新业务。,original_book,,使用原书例句与原书中文译文。,True
n3_0530,0530,N3,5,33,35,ピストル,ピストル,名,手枪,手枪,警察は容疑者に向かってピストルを構えました。,警察は容疑者に向かってピストルを構えました。,警察举起手枪对准了嫌疑人。,警察举起手枪对准了嫌疑人。,original_book,,使用原书例句与原书中文译文。,True
n3_0531,0531,N3,5,33,35,ビタミン,ビタミン,名,维生素,维生素,食物のビタミンを破壊する。,食物のビタミンを破壊する。,破坏食物的维生素。,破坏食物的维生素。,original_book,,使用原书例句与原书中文译文。,True
n3_0532,0532,N3,5,33,35,左手,ひだりて,名,左手；左边,左手；左边,左手に丘が見える。,左手に丘が見える。,左手边有一座小山。,左手边有一座小山。,original_book,,使用原书例句与原书中文译文。,True
n3_0533,0533,N3,5,33,35,ファスナー,ファスナー,名,拉链,拉链,財布のファスナーを開ける。,財布のファスナーを開ける。,拉开钱包的拉链。,拉开钱包的拉链。,original_book,,使用原书例句与原书中文译文。,True
n3_0534,0534,N3,5,33,35,ファッション,ファッション,名,时尚，流行,时尚，流行,長めの服がこの秋のファッションです。,長めの服がこの秋のファッションです。,今年秋季流行长款衣服。,今年秋季流行长款衣服。,original_book,,使用原书例句与原书中文译文。,True
n3_0535,0535,N3,5,33,35,符号,ふごう,名,符号，记号,符号，记号,星印の符号をつけてください。,星印の符号をつけてください。,请做星号标记。,请做星号标记。,original_book,,使用原书例句与原书中文译文。,True
n3_0536,0536,N3,5,33,35,ブザー,ブザー,名,蜂鸣器，信号器，电铃,蜂鸣器，信号器，电铃,ほら、ブザーが鳴っている。,ほら、ブザーが鳴っている。,听，警铃在响。,听，警铃在响。,original_book,,使用原书例句与原书中文译文。,True
n3_0537,0537,N3,5,33,35,ふざける,ふざける,自一,开玩笑，戏谑；愚弄，戏弄；调戏,开玩笑，戏谑；愚弄，戏弄；调戏,ふざけて言ったんですよ。,ふざけて言ったんですよ。,我乱说的。,我乱说的。,original_book,,使用原书例句与原书中文译文。,True
n3_0538,0538,N3,5,34,36,変更,へんこう,名·他サ,变更，更改，改变,变更，更改，改变,年を取るにつれて彼も主義を徐々に変更した。,年を取るにつれて彼も主義を徐々に変更した。,随着年龄增长，他的想法也渐渐发生了变化。,随着年龄增长，他的想法也渐渐发生了变化。,original_book,,使用原书例句与原书中文译文。,True
n3_0539,0539,N3,5,34,36,放る·抛る,ほうる,他五,抛，扔弃；置之不顾，丢开，放弃,抛，扔弃；置之不顾，丢开，放弃,硬貨をほうって行くかどうか決めた。,硬貨をほうって行くかどうか決めた。,抛硬币决定是去还是不去。,抛硬币决定是去还是不去。,original_book,,使用原书例句与原书中文译文。,True
n3_0540,0540,N3,5,34,36,ボート,ボート,名,小船,小船,ボートで川を下った。,ボートで川を下った。,乘船沿河而下。,乘船沿河而下。,original_book,,使用原书例句与原书中文译文。,True
n3_0541,0541,N3,5,34,36,ボード,ボード,名,板,板,耐火ボードを買い入れる。,耐火ボードを買い入れる。,买防火板。,买防火板。,original_book,,使用原书例句与原书中文译文。,True
n3_0542,0542,N3,5,34,36,ボーナス,ボーナス,名,奖金；额外津贴,奖金；额外津贴,ボーナスは年に二度支給される。,ボーナスは年に二度支給される。,一年发两次奖金。,一年发两次奖金。,original_book,,使用原书例句与原书中文译文。,True
n3_0543,0543,N3,5,34,36,迷子,まいご,名,迷路；走失的孩子；失踪，下落不明,迷路；走失的孩子；失踪，下落不明,迷子のご案内を申し上げます。,迷子のご案内を申し上げます。,现在广播寻人。,现在广播寻人。,original_book,,使用原书例句与原书中文译文。,True
